"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","STINT","TOT","PC_PA","A","2005",9.631667,
"MEX","STINT","TOT","PC_PA","A","2006",7.69,
"MEX","STINT","TOT","PC_PA","A","2007",7.784167,
"MEX","STINT","TOT","PC_PA","A","2008",8.3525,
"MEX","STINT","TOT","PC_PA","A","2009",5.929167,
"MEX","STINT","TOT","PC_PA","A","2010",5,
"MEX","STINT","TOT","PC_PA","A","2011",4.855,
"MEX","STINT","TOT","PC_PA","A","2012",4.806667,
"MEX","STINT","TOT","PC_PA","A","2013",4.285833,
"MEX","STINT","TOT","PC_PA","A","2014",3.525833,
"MEX","STINT","TOT","PC_PA","A","2015",3.3425,
"MEX","STINT","TOT","PC_PA","A","2016",4.568333,
"MEX","STINT","TOT","PC_PA","A","2017",7.120833,
"MEX","STINT","TOT","PC_PA","A","2018",8.055833,
"MEX","STINT","TOT","PC_PA","A","2019",8.273334,
"MEX","STINT","TOT","PC_PA","A","2020",5.673333,
"MEX","STINT","TOT","PC_PA","A","2021",4.655833,
"EST","STINT","TOT","PC_PA","A","1996",8.046667,
"EST","STINT","TOT","PC_PA","A","1997",8.604167,
"EST","STINT","TOT","PC_PA","A","1998",13.87167,
"EST","STINT","TOT","PC_PA","A","1999",7.829167,
"EST","STINT","TOT","PC_PA","A","2000",5.678333,
"EST","STINT","TOT","PC_PA","A","2001",5.313334,
"EST","STINT","TOT","PC_PA","A","2002",3.88,
"EST","STINT","TOT","PC_PA","A","2003",2.9125,
"EST","STINT","TOT","PC_PA","A","2004",2.495833,
"EST","STINT","TOT","PC_PA","A","2005",2.378333,
"EST","STINT","TOT","PC_PA","A","2006",3.160833,
"EST","STINT","TOT","PC_PA","A","2007",4.87,
"EST","STINT","TOT","PC_PA","A","2008",6.664166,
"EST","STINT","TOT","PC_PA","A","2009",5.926667,
"EST","STINT","TOT","PC_PA","A","2010",1.57,
"EST","STINT","TOT","PC_PA","A","2011",1.3906,
"EST","STINT","TOT","PC_PA","A","2012",0.5731834,
"EST","STINT","TOT","PC_PA","A","2013",0.2206667,
"EST","STINT","TOT","PC_PA","A","2014",0.2099333,
"EST","STINT","TOT","PC_PA","A","2015",-0.01936667,
"EST","STINT","TOT","PC_PA","A","2016",-0.2636917,
"EST","STINT","TOT","PC_PA","A","2017",-0.32905,
"EST","STINT","TOT","PC_PA","A","2018",-0.3220917,
"EST","STINT","TOT","PC_PA","A","2019",-0.3563333,
"EST","STINT","TOT","PC_PA","A","2020",-0.42515,
"EST","STINT","TOT","PC_PA","A","2021",-0.5487667,
"HUN","STINT","TOT","PC_PA","A","1991",34.48333,
"HUN","STINT","TOT","PC_PA","A","1992",22.725,
"HUN","STINT","TOT","PC_PA","A","1993",17.21667,
"HUN","STINT","TOT","PC_PA","A","1994",26.93333,
"HUN","STINT","TOT","PC_PA","A","1995",32.04167,
"HUN","STINT","TOT","PC_PA","A","1996",23.95833,
"HUN","STINT","TOT","PC_PA","A","1997",20.13333,
"HUN","STINT","TOT","PC_PA","A","1998",17.99167,
"HUN","STINT","TOT","PC_PA","A","1999",14.65083,
"HUN","STINT","TOT","PC_PA","A","2000",11.38833,"B"
"HUN","STINT","TOT","PC_PA","A","2001",10.86667,
"HUN","STINT","TOT","PC_PA","A","2002",9.208333,
"HUN","STINT","TOT","PC_PA","A","2003",8.485833,
"HUN","STINT","TOT","PC_PA","A","2008",9.019226,
"HUN","STINT","TOT","PC_PA","A","2010",6.179417,
"HUN","STINT","TOT","PC_PA","A","2011",6.576007,
"HUN","STINT","TOT","PC_PA","A","2014",2.493558,
"HUN","STINT","TOT","PC_PA","A","2015",1.491292,
"HUN","STINT","TOT","PC_PA","A","2016",0.9523166,
"HUN","STINT","TOT","PC_PA","A","2017",0.2189083,
"HUN","STINT","TOT","PC_PA","A","2018",0.1161,
"HUN","STINT","TOT","PC_PA","A","2019",0.1866917,
"HUN","STINT","TOT","PC_PA","A","2020",0.7022583,
"HUN","STINT","TOT","PC_PA","A","2021",1.367225,
"POL","STINT","TOT","PC_PA","A","1992",45.475,
"POL","STINT","TOT","PC_PA","A","1993",34.875,
"POL","STINT","TOT","PC_PA","A","1994",31.75667,
"POL","STINT","TOT","PC_PA","A","1995",27.69,
"POL","STINT","TOT","PC_PA","A","1996",21.33333,
"POL","STINT","TOT","PC_PA","A","1997",23.11,
"POL","STINT","TOT","PC_PA","A","1998",19.905,
"POL","STINT","TOT","PC_PA","A","1999",14.67833,
"POL","STINT","TOT","PC_PA","A","2000",18.875,
"POL","STINT","TOT","PC_PA","A","2001",15.71583,
"POL","STINT","TOT","PC_PA","A","2002",8.7725,
"POL","STINT","TOT","PC_PA","A","2003",5.688334,
"POL","STINT","TOT","PC_PA","A","2004",6.243333,
"POL","STINT","TOT","PC_PA","A","2005",5.198333,
"POL","STINT","TOT","PC_PA","A","2006",4.200833,
"POL","STINT","TOT","PC_PA","A","2007",4.769583,
"POL","STINT","TOT","PC_PA","A","2008",6.349167,
"POL","STINT","TOT","PC_PA","A","2009",4.339167,
"POL","STINT","TOT","PC_PA","A","2010",3.931667,
"POL","STINT","TOT","PC_PA","A","2011",4.578333,
"POL","STINT","TOT","PC_PA","A","2012",4.874558,
"POL","STINT","TOT","PC_PA","A","2013",2.975833,
"POL","STINT","TOT","PC_PA","A","2014",2.489167,
"POL","STINT","TOT","PC_PA","A","2015",1.738333,
"POL","STINT","TOT","PC_PA","A","2016",1.701667,
"POL","STINT","TOT","PC_PA","A","2017",1.729167,
"POL","STINT","TOT","PC_PA","A","2018",1.710833,
"POL","STINT","TOT","PC_PA","A","2019",1.7175,
"POL","STINT","TOT","PC_PA","A","2020",0.595,
"POL","STINT","TOT","PC_PA","A","2021",0.605,
"NOR","STINT","TOT","PC_PA","A","1979",10.71667,
"NOR","STINT","TOT","PC_PA","A","1980",12.23333,
"NOR","STINT","TOT","PC_PA","A","1981",13.125,
"NOR","STINT","TOT","PC_PA","A","1982",15.36667,
"NOR","STINT","TOT","PC_PA","A","1983",13.3,
"NOR","STINT","TOT","PC_PA","A","1984",13.01667,
"NOR","STINT","TOT","PC_PA","A","1985",12.525,
"NOR","STINT","TOT","PC_PA","A","1986",14.39167,
"NOR","STINT","TOT","PC_PA","A","1987",14.7125,
"NOR","STINT","TOT","PC_PA","A","1988",13.51,
"NOR","STINT","TOT","PC_PA","A","1989",11.37917,
"NOR","STINT","TOT","PC_PA","A","1990",11.53917,
"NOR","STINT","TOT","PC_PA","A","1991",10.56417,
"NOR","STINT","TOT","PC_PA","A","1992",11.8325,
"NOR","STINT","TOT","PC_PA","A","1993",7.265,
"NOR","STINT","TOT","PC_PA","A","1994",5.850833,
"NOR","STINT","TOT","PC_PA","A","1995",5.478333,
"NOR","STINT","TOT","PC_PA","A","1996",4.893333,
"NOR","STINT","TOT","PC_PA","A","1997",3.7325,
"NOR","STINT","TOT","PC_PA","A","1998",5.785,
"NOR","STINT","TOT","PC_PA","A","1999",6.538333,
"NOR","STINT","TOT","PC_PA","A","2000",6.745833,
"NOR","STINT","TOT","PC_PA","A","2001",7.226666,
"NOR","STINT","TOT","PC_PA","A","2002",6.9075,
"NOR","STINT","TOT","PC_PA","A","2003",4.098333,
"NOR","STINT","TOT","PC_PA","A","2004",2.006667,
"NOR","STINT","TOT","PC_PA","A","2005",2.211667,
"NOR","STINT","TOT","PC_PA","A","2006",3.099167,
"NOR","STINT","TOT","PC_PA","A","2007",4.9575,
"NOR","STINT","TOT","PC_PA","A","2008",6.218333,
"NOR","STINT","TOT","PC_PA","A","2009",2.463333,
"NOR","STINT","TOT","PC_PA","A","2010",2.501667,
"NOR","STINT","TOT","PC_PA","A","2011",2.871667,
"NOR","STINT","TOT","PC_PA","A","2012",2.235,
"NOR","STINT","TOT","PC_PA","A","2013",1.755068,
"NOR","STINT","TOT","PC_PA","A","2014",1.69904,
"NOR","STINT","TOT","PC_PA","A","2015",1.290675,
"NOR","STINT","TOT","PC_PA","A","2016",1.066667,
"NOR","STINT","TOT","PC_PA","A","2017",0.89,
"NOR","STINT","TOT","PC_PA","A","2018",1.066667,
"NOR","STINT","TOT","PC_PA","A","2019",1.5525,
"NOR","STINT","TOT","PC_PA","A","2020",0.6991667,
"NOR","STINT","TOT","PC_PA","A","2021",0.5041667,
"BEL","STINT","TOT","PC_PA","A","1970",7.808333,
"BEL","STINT","TOT","PC_PA","A","1971",5.004167,
"BEL","STINT","TOT","PC_PA","A","1972",3.829167,
"BEL","STINT","TOT","PC_PA","A","1973",6.2875,
"BEL","STINT","TOT","PC_PA","A","1974",10.29583,
"BEL","STINT","TOT","PC_PA","A","1975",6.795833,
"BEL","STINT","TOT","PC_PA","A","1976",9.891666,
"BEL","STINT","TOT","PC_PA","A","1977",7.054167,
"BEL","STINT","TOT","PC_PA","A","1978",7.129167,
"BEL","STINT","TOT","PC_PA","A","1979",11.0125,
"BEL","STINT","TOT","PC_PA","A","1980",14.02917,
"BEL","STINT","TOT","PC_PA","A","1981",15.27083,
"BEL","STINT","TOT","PC_PA","A","1982",13.97083,
"BEL","STINT","TOT","PC_PA","A","1983",10.4,
"BEL","STINT","TOT","PC_PA","A","1984",11.42083,
"BEL","STINT","TOT","PC_PA","A","1985",9.516666,
"BEL","STINT","TOT","PC_PA","A","1986",8.083333,
"BEL","STINT","TOT","PC_PA","A","1987",7.054167,
"BEL","STINT","TOT","PC_PA","A","1988",6.729167,
"BEL","STINT","TOT","PC_PA","A","1989",8.8,
"BEL","STINT","TOT","PC_PA","A","1990",9.633333,
"BEL","STINT","TOT","PC_PA","A","1991",9.3825,
"BEL","STINT","TOT","PC_PA","A","1992",9.370833,
"BEL","STINT","TOT","PC_PA","A","1993",8.224167,
"BEL","STINT","TOT","PC_PA","A","1994",5.695,
"BEL","STINT","TOT","PC_PA","A","1995",4.783333,
"BEL","STINT","TOT","PC_PA","A","1996",3.216667,
"BEL","STINT","TOT","PC_PA","A","1997",3.436667,
"BEL","STINT","TOT","PC_PA","A","1998",3.558333,
"BEL","STINT","TOT","PC_PA","A","1999",2.9635,
"BEL","STINT","TOT","PC_PA","A","2000",4.391767,
"BEL","STINT","TOT","PC_PA","A","2001",4.261783,
"BEL","STINT","TOT","PC_PA","A","2002",3.318592,
"BEL","STINT","TOT","PC_PA","A","2003",2.333467,
"BEL","STINT","TOT","PC_PA","A","2004",2.106325,
"BEL","STINT","TOT","PC_PA","A","2005",2.184675,
"BEL","STINT","TOT","PC_PA","A","2006",3.079225,
"BEL","STINT","TOT","PC_PA","A","2007",4.277608,
"BEL","STINT","TOT","PC_PA","A","2008",4.634233,
"BEL","STINT","TOT","PC_PA","A","2009",1.228358,
"BEL","STINT","TOT","PC_PA","A","2010",0.81095,
"BEL","STINT","TOT","PC_PA","A","2011",1.3906,
"BEL","STINT","TOT","PC_PA","A","2012",0.5731834,
"BEL","STINT","TOT","PC_PA","A","2013",0.2206667,
"BEL","STINT","TOT","PC_PA","A","2014",0.2099333,
"BEL","STINT","TOT","PC_PA","A","2015",-0.01936667,
"BEL","STINT","TOT","PC_PA","A","2016",-0.2636917,
"BEL","STINT","TOT","PC_PA","A","2017",-0.32905,
"BEL","STINT","TOT","PC_PA","A","2018",-0.3220917,
"BEL","STINT","TOT","PC_PA","A","2019",-0.3563333,
"BEL","STINT","TOT","PC_PA","A","2020",-0.42515,
"BEL","STINT","TOT","PC_PA","A","2021",-0.5487667,
"ESP","STINT","TOT","PC_PA","A","1977",15.52241,
"ESP","STINT","TOT","PC_PA","A","1978",17.5905,
"ESP","STINT","TOT","PC_PA","A","1979",15.52008,
"ESP","STINT","TOT","PC_PA","A","1980",16.52266,
"ESP","STINT","TOT","PC_PA","A","1981",16.17766,
"ESP","STINT","TOT","PC_PA","A","1982",16.2815,
"ESP","STINT","TOT","PC_PA","A","1983",20.04957,
"ESP","STINT","TOT","PC_PA","A","1984",14.89783,
"ESP","STINT","TOT","PC_PA","A","1985",12.22442,
"ESP","STINT","TOT","PC_PA","A","1986",11.65775,
"ESP","STINT","TOT","PC_PA","A","1987",15.82208,
"ESP","STINT","TOT","PC_PA","A","1988",11.65033,
"ESP","STINT","TOT","PC_PA","A","1989",15.03633,
"ESP","STINT","TOT","PC_PA","A","1990",15.15158,
"ESP","STINT","TOT","PC_PA","A","1991",13.22675,
"ESP","STINT","TOT","PC_PA","A","1992",13.342,
"ESP","STINT","TOT","PC_PA","A","1993",11.68808,
"ESP","STINT","TOT","PC_PA","A","1994",8.0085,
"ESP","STINT","TOT","PC_PA","A","1995",9.355166,
"ESP","STINT","TOT","PC_PA","A","1996",7.495,
"ESP","STINT","TOT","PC_PA","A","1997",5.373333,
"ESP","STINT","TOT","PC_PA","A","1998",4.242,
"ESP","STINT","TOT","PC_PA","A","1999",2.9635,
"ESP","STINT","TOT","PC_PA","A","2000",4.391767,
"ESP","STINT","TOT","PC_PA","A","2001",4.261783,
"ESP","STINT","TOT","PC_PA","A","2002",3.318592,
"ESP","STINT","TOT","PC_PA","A","2003",2.333467,
"ESP","STINT","TOT","PC_PA","A","2004",2.106325,
"ESP","STINT","TOT","PC_PA","A","2005",2.184675,
"ESP","STINT","TOT","PC_PA","A","2006",3.079225,
"ESP","STINT","TOT","PC_PA","A","2007",4.277608,
"ESP","STINT","TOT","PC_PA","A","2008",4.634233,
"ESP","STINT","TOT","PC_PA","A","2009",1.228358,
"ESP","STINT","TOT","PC_PA","A","2010",0.81095,
"ESP","STINT","TOT","PC_PA","A","2011",1.3906,
"ESP","STINT","TOT","PC_PA","A","2012",0.5731834,
"ESP","STINT","TOT","PC_PA","A","2013",0.2206667,
"ESP","STINT","TOT","PC_PA","A","2014",0.2099333,
"ESP","STINT","TOT","PC_PA","A","2015",-0.01936667,
"ESP","STINT","TOT","PC_PA","A","2016",-0.2636917,
"ESP","STINT","TOT","PC_PA","A","2017",-0.32905,
"ESP","STINT","TOT","PC_PA","A","2018",-0.3220917,
"ESP","STINT","TOT","PC_PA","A","2019",-0.3563333,
"ESP","STINT","TOT","PC_PA","A","2020",-0.42515,
"ESP","STINT","TOT","PC_PA","A","2021",-0.5487667,
"PRT","STINT","TOT","PC_PA","A","1986",15.5625,
"PRT","STINT","TOT","PC_PA","A","1988",12.96833,
"PRT","STINT","TOT","PC_PA","A","1989",14.82727,
"PRT","STINT","TOT","PC_PA","A","1990",16.9025,
"PRT","STINT","TOT","PC_PA","A","1991",17.7375,
"PRT","STINT","TOT","PC_PA","A","1992",16.70575,
"PRT","STINT","TOT","PC_PA","A","1993",13.24508,
"PRT","STINT","TOT","PC_PA","A","1994",11.10667,
"PRT","STINT","TOT","PC_PA","A","1995",9.786667,
"PRT","STINT","TOT","PC_PA","A","1996",7.366667,
"PRT","STINT","TOT","PC_PA","A","1997",5.741667,
"PRT","STINT","TOT","PC_PA","A","1998",4.308333,
"PRT","STINT","TOT","PC_PA","A","1999",2.9635,
"PRT","STINT","TOT","PC_PA","A","2000",4.391767,
"PRT","STINT","TOT","PC_PA","A","2001",4.261783,
"PRT","STINT","TOT","PC_PA","A","2002",3.318592,
"PRT","STINT","TOT","PC_PA","A","2003",2.333467,
"PRT","STINT","TOT","PC_PA","A","2004",2.106325,
"PRT","STINT","TOT","PC_PA","A","2005",2.184675,
"PRT","STINT","TOT","PC_PA","A","2006",3.079225,
"PRT","STINT","TOT","PC_PA","A","2007",4.277608,
"PRT","STINT","TOT","PC_PA","A","2008",4.634233,
"PRT","STINT","TOT","PC_PA","A","2009",1.228358,
"PRT","STINT","TOT","PC_PA","A","2010",0.81095,
"PRT","STINT","TOT","PC_PA","A","2011",1.3906,
"PRT","STINT","TOT","PC_PA","A","2012",0.5731834,
"PRT","STINT","TOT","PC_PA","A","2013",0.2206667,
"PRT","STINT","TOT","PC_PA","A","2014",0.2099333,
"PRT","STINT","TOT","PC_PA","A","2015",-0.01936667,
"PRT","STINT","TOT","PC_PA","A","2016",-0.2636917,
"PRT","STINT","TOT","PC_PA","A","2017",-0.32905,
"PRT","STINT","TOT","PC_PA","A","2018",-0.3220917,
"PRT","STINT","TOT","PC_PA","A","2019",-0.3563333,
"PRT","STINT","TOT","PC_PA","A","2020",-0.42515,
"PRT","STINT","TOT","PC_PA","A","2021",-0.5487667,
"GRC","STINT","TOT","PC_PA","A","1995",16.40415,
"GRC","STINT","TOT","PC_PA","A","1996",13.78157,
"GRC","STINT","TOT","PC_PA","A","1997",12.88379,
"GRC","STINT","TOT","PC_PA","A","1998",13.91549,
"GRC","STINT","TOT","PC_PA","A","1999",10.31317,
"GRC","STINT","TOT","PC_PA","A","2000",7.884648,"B"
"GRC","STINT","TOT","PC_PA","A","2001",4.261783,
"GRC","STINT","TOT","PC_PA","A","2002",3.318592,
"GRC","STINT","TOT","PC_PA","A","2003",2.333467,
"GRC","STINT","TOT","PC_PA","A","2004",2.106325,
"GRC","STINT","TOT","PC_PA","A","2005",2.184675,
"GRC","STINT","TOT","PC_PA","A","2006",3.079225,
"GRC","STINT","TOT","PC_PA","A","2007",4.277608,
"GRC","STINT","TOT","PC_PA","A","2008",4.634233,
"GRC","STINT","TOT","PC_PA","A","2009",1.228358,
"GRC","STINT","TOT","PC_PA","A","2010",0.81095,
"GRC","STINT","TOT","PC_PA","A","2011",1.3906,
"GRC","STINT","TOT","PC_PA","A","2012",0.5731834,
"GRC","STINT","TOT","PC_PA","A","2013",0.2206667,
"GRC","STINT","TOT","PC_PA","A","2014",0.2099333,
"GRC","STINT","TOT","PC_PA","A","2015",-0.01936667,
"GRC","STINT","TOT","PC_PA","A","2016",-0.2636917,
"GRC","STINT","TOT","PC_PA","A","2017",-0.32905,
"GRC","STINT","TOT","PC_PA","A","2018",-0.3220917,
"GRC","STINT","TOT","PC_PA","A","2019",-0.3563333,
"GRC","STINT","TOT","PC_PA","A","2020",-0.42515,
"GRC","STINT","TOT","PC_PA","A","2021",-0.5487667,
"NZL","STINT","TOT","PC_PA","A","1974",10.4,
"NZL","STINT","TOT","PC_PA","A","1975",8.2875,
"NZL","STINT","TOT","PC_PA","A","1976",8.405833,
"NZL","STINT","TOT","PC_PA","A","1977",13.69333,
"NZL","STINT","TOT","PC_PA","A","1978",10.97583,
"NZL","STINT","TOT","PC_PA","A","1979",14.62667,
"NZL","STINT","TOT","PC_PA","A","1980",14.36667,
"NZL","STINT","TOT","PC_PA","A","1981",15.2575,
"NZL","STINT","TOT","PC_PA","A","1982",17.0075,
"NZL","STINT","TOT","PC_PA","A","1983",13.08583,
"NZL","STINT","TOT","PC_PA","A","1984",15.0225,
"NZL","STINT","TOT","PC_PA","A","1985",23.305,
"NZL","STINT","TOT","PC_PA","A","1986",19.075,
"NZL","STINT","TOT","PC_PA","A","1987",21.11,
"NZL","STINT","TOT","PC_PA","A","1988",15.3925,
"NZL","STINT","TOT","PC_PA","A","1989",13.53917,
"NZL","STINT","TOT","PC_PA","A","1990",13.8925,
"NZL","STINT","TOT","PC_PA","A","1991",9.965834,
"NZL","STINT","TOT","PC_PA","A","1992",6.73,
"NZL","STINT","TOT","PC_PA","A","1993",6.33,
"NZL","STINT","TOT","PC_PA","A","1994",6.735,
"NZL","STINT","TOT","PC_PA","A","1995",9.008333,
"NZL","STINT","TOT","PC_PA","A","1996",9.300834,
"NZL","STINT","TOT","PC_PA","A","1997",7.659167,
"NZL","STINT","TOT","PC_PA","A","1998",7.349167,
"NZL","STINT","TOT","PC_PA","A","1999",4.83,
"NZL","STINT","TOT","PC_PA","A","2000",6.52,
"NZL","STINT","TOT","PC_PA","A","2001",5.7425,
"NZL","STINT","TOT","PC_PA","A","2002",5.666667,
"NZL","STINT","TOT","PC_PA","A","2003",5.423333,
"NZL","STINT","TOT","PC_PA","A","2004",6.129167,
"NZL","STINT","TOT","PC_PA","A","2005",7.111667,
"NZL","STINT","TOT","PC_PA","A","2006",7.545833,
"NZL","STINT","TOT","PC_PA","A","2007",8.333333,
"NZL","STINT","TOT","PC_PA","A","2008",8.021667,
"NZL","STINT","TOT","PC_PA","A","2009",3.035833,
"NZL","STINT","TOT","PC_PA","A","2010",3.000833,
"NZL","STINT","TOT","PC_PA","A","2011",2.8,
"NZL","STINT","TOT","PC_PA","A","2012",2.671667,
"NZL","STINT","TOT","PC_PA","A","2013",2.656667,
"NZL","STINT","TOT","PC_PA","A","2014",3.424167,
"NZL","STINT","TOT","PC_PA","A","2015",3.240833,
"NZL","STINT","TOT","PC_PA","A","2016",2.33,
"NZL","STINT","TOT","PC_PA","A","2017",1.9575,
"NZL","STINT","TOT","PC_PA","A","2018",1.946667,
"NZL","STINT","TOT","PC_PA","A","2019",1.519167,
"NZL","STINT","TOT","PC_PA","A","2020",0.4816667,
"NZL","STINT","TOT","PC_PA","A","2021",0.4883333,
"AUT","STINT","TOT","PC_PA","A","1990",8.964167,
"AUT","STINT","TOT","PC_PA","A","1991",9.463333,
"AUT","STINT","TOT","PC_PA","A","1992",9.46,
"AUT","STINT","TOT","PC_PA","A","1993",7.023334,
"AUT","STINT","TOT","PC_PA","A","1994",5.1175,
"AUT","STINT","TOT","PC_PA","A","1995",4.568333,
"AUT","STINT","TOT","PC_PA","A","1996",3.373333,
"AUT","STINT","TOT","PC_PA","A","1997",3.4975,
"AUT","STINT","TOT","PC_PA","A","1998",3.600833,
"AUT","STINT","TOT","PC_PA","A","1999",2.9635,
"AUT","STINT","TOT","PC_PA","A","2000",4.391767,
"AUT","STINT","TOT","PC_PA","A","2001",4.261783,
"AUT","STINT","TOT","PC_PA","A","2002",3.318592,
"AUT","STINT","TOT","PC_PA","A","2003",2.333467,
"AUT","STINT","TOT","PC_PA","A","2004",2.106325,
"AUT","STINT","TOT","PC_PA","A","2005",2.184675,
"AUT","STINT","TOT","PC_PA","A","2006",3.079225,
"AUT","STINT","TOT","PC_PA","A","2007",4.277608,
"AUT","STINT","TOT","PC_PA","A","2008",4.634233,
"AUT","STINT","TOT","PC_PA","A","2009",1.228358,
"AUT","STINT","TOT","PC_PA","A","2010",0.81095,
"AUT","STINT","TOT","PC_PA","A","2011",1.3906,
"AUT","STINT","TOT","PC_PA","A","2012",0.5731834,
"AUT","STINT","TOT","PC_PA","A","2013",0.2206667,
"AUT","STINT","TOT","PC_PA","A","2014",0.2099333,
"AUT","STINT","TOT","PC_PA","A","2015",-0.01936667,
"AUT","STINT","TOT","PC_PA","A","2016",-0.2636917,
"AUT","STINT","TOT","PC_PA","A","2017",-0.32905,
"AUT","STINT","TOT","PC_PA","A","2018",-0.3220917,
"AUT","STINT","TOT","PC_PA","A","2019",-0.3563333,
"AUT","STINT","TOT","PC_PA","A","2020",-0.42515,
"AUT","STINT","TOT","PC_PA","A","2021",-0.5487667,
"ITA","STINT","TOT","PC_PA","A","1979",11.76903,
"ITA","STINT","TOT","PC_PA","A","1980",16.79499,
"ITA","STINT","TOT","PC_PA","A","1981",19.23167,
"ITA","STINT","TOT","PC_PA","A","1982",19.90528,
"ITA","STINT","TOT","PC_PA","A","1983",18.30862,
"ITA","STINT","TOT","PC_PA","A","1984",17.26847,
"ITA","STINT","TOT","PC_PA","A","1985",15.24693,
"ITA","STINT","TOT","PC_PA","A","1986",13.39334,
"ITA","STINT","TOT","PC_PA","A","1987",11.33361,
"ITA","STINT","TOT","PC_PA","A","1988",10.81765,
"ITA","STINT","TOT","PC_PA","A","1989",12.62011,
"ITA","STINT","TOT","PC_PA","A","1990",12.22985,
"ITA","STINT","TOT","PC_PA","A","1991",12.20833,
"ITA","STINT","TOT","PC_PA","A","1992",14.01333,
"ITA","STINT","TOT","PC_PA","A","1993",10.19917,
"ITA","STINT","TOT","PC_PA","A","1994",8.5075,
"ITA","STINT","TOT","PC_PA","A","1995",10.45667,
"ITA","STINT","TOT","PC_PA","A","1996",8.82,
"ITA","STINT","TOT","PC_PA","A","1997",6.875834,
"ITA","STINT","TOT","PC_PA","A","1998",4.991667,
"ITA","STINT","TOT","PC_PA","A","1999",2.9635,
"ITA","STINT","TOT","PC_PA","A","2000",4.391767,
"ITA","STINT","TOT","PC_PA","A","2001",4.261783,
"ITA","STINT","TOT","PC_PA","A","2002",3.318592,
"ITA","STINT","TOT","PC_PA","A","2003",2.333467,
"ITA","STINT","TOT","PC_PA","A","2004",2.106325,
"ITA","STINT","TOT","PC_PA","A","2005",2.184675,
"ITA","STINT","TOT","PC_PA","A","2006",3.079225,
"ITA","STINT","TOT","PC_PA","A","2007",4.277608,
"ITA","STINT","TOT","PC_PA","A","2008",4.634233,
"ITA","STINT","TOT","PC_PA","A","2009",1.228358,
"ITA","STINT","TOT","PC_PA","A","2010",0.81095,
"ITA","STINT","TOT","PC_PA","A","2011",1.3906,
"ITA","STINT","TOT","PC_PA","A","2012",0.5731834,
"ITA","STINT","TOT","PC_PA","A","2013",0.2206667,
"ITA","STINT","TOT","PC_PA","A","2014",0.2099333,
"ITA","STINT","TOT","PC_PA","A","2015",-0.01936667,
"ITA","STINT","TOT","PC_PA","A","2016",-0.2636917,
"ITA","STINT","TOT","PC_PA","A","2017",-0.32905,
"ITA","STINT","TOT","PC_PA","A","2018",-0.3220917,
"ITA","STINT","TOT","PC_PA","A","2019",-0.3563333,
"ITA","STINT","TOT","PC_PA","A","2020",-0.42515,
"ITA","STINT","TOT","PC_PA","A","2021",-0.5487667,
"IDN","STINT","TOT","PC_PA","A","1998",39.06667,
"IDN","STINT","TOT","PC_PA","A","1999",25.7375,
"IDN","STINT","TOT","PC_PA","A","2000",12.50333,
"IDN","STINT","TOT","PC_PA","A","2001",15.48167,
"IDN","STINT","TOT","PC_PA","A","2002",15.5025,
"IDN","STINT","TOT","PC_PA","A","2003",10.59,
"IDN","STINT","TOT","PC_PA","A","2004",6.443333,
"IDN","STINT","TOT","PC_PA","A","2005",8.079166,
"IDN","STINT","TOT","PC_PA","A","2006",11.41083,
"IDN","STINT","TOT","PC_PA","A","2007",7.975833,
"IDN","STINT","TOT","PC_PA","A","2008",8.4925,
"IDN","STINT","TOT","PC_PA","A","2009",9.278334,
"IDN","STINT","TOT","PC_PA","A","2010",7.016667,
"IDN","STINT","TOT","PC_PA","A","2011",6.93,
"IDN","STINT","TOT","PC_PA","A","2012",5.946667,
"IDN","STINT","TOT","PC_PA","A","2013",6.2625,
"IDN","STINT","TOT","PC_PA","A","2014",8.756667,
"IDN","STINT","TOT","PC_PA","A","2015",8.336667,
"IDN","STINT","TOT","PC_PA","A","2016",7.165833,
"IDN","STINT","TOT","PC_PA","A","2017",6.518333,
"IDN","STINT","TOT","PC_PA","A","2018",6.129167,
"IDN","STINT","TOT","PC_PA","A","2019",6.688334,
"IDN","STINT","TOT","PC_PA","A","2020",5.504167,
"IDN","STINT","TOT","PC_PA","A","2021",3.665833,
"SVK","STINT","TOT","PC_PA","A","1996",11.515,
"SVK","STINT","TOT","PC_PA","A","1999",14.74454,
"SVK","STINT","TOT","PC_PA","A","2000",8.1725,
"SVK","STINT","TOT","PC_PA","A","2001",7.488333,
"SVK","STINT","TOT","PC_PA","A","2002",7.499166,
"SVK","STINT","TOT","PC_PA","A","2003",5.89,
"SVK","STINT","TOT","PC_PA","A","2004",4.384167,
"SVK","STINT","TOT","PC_PA","A","2005",2.643333,
"SVK","STINT","TOT","PC_PA","A","2006",4.0825,
"SVK","STINT","TOT","PC_PA","A","2007",4.025,
"SVK","STINT","TOT","PC_PA","A","2008",3.854167,
"SVK","STINT","TOT","PC_PA","A","2009",1.228358,
"SVK","STINT","TOT","PC_PA","A","2010",0.81095,
"SVK","STINT","TOT","PC_PA","A","2011",1.3906,
"SVK","STINT","TOT","PC_PA","A","2012",0.5731834,
"SVK","STINT","TOT","PC_PA","A","2013",0.2206667,
"SVK","STINT","TOT","PC_PA","A","2014",0.2099333,
"SVK","STINT","TOT","PC_PA","A","2015",-0.01936667,
