"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2014",10.69256,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2015",11.23146,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2016",12.58955,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2017",12.57416,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2018",12.2949,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2019",12.06749,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2020",12.57158,
"COL","BANKLEVERAGE","TOT","PC_NVA","A","2015",9.005676,
"COL","BANKLEVERAGE","TOT","PC_NVA","A","2016",8.675211,
"COL","BANKLEVERAGE","TOT","PC_NVA","A","2017",8.776078,
"COL","BANKLEVERAGE","TOT","PC_NVA","A","2018",9.701169,
"COL","BANKLEVERAGE","TOT","PC_NVA","A","2019",8.614027,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","1995",6.921306,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","1996",5.568912,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","1997",6.956542,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","1998",6.935299,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","1999",6.88974,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2000",7.00526,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2001",8.207378,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2002",8.467622,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2003",11.02957,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2004",10.78641,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2005",9.08668,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2006",10.155,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2007",10.76494,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2008",13.26607,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2009",9.884407,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2010",8.186876,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2011",8.489177,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2012",8.726552,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2013",8.548743,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2014",9.158572,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2015",9.777414,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2016",12.27638,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2017",12.54328,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2018",12.96629,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2019",11.85831,
"LTU","BANKLEVERAGE","TOT","PC_NVA","A","2020",14.27172,
"CHE","BANKLEVERAGE","TOT","PC_NVA","A","2014",11.02508,
"CHE","BANKLEVERAGE","TOT","PC_NVA","A","2015",11.70564,
"CHE","BANKLEVERAGE","TOT","PC_NVA","A","2016",12.02948,
"CHE","BANKLEVERAGE","TOT","PC_NVA","A","2017",9.523655,
"CHE","BANKLEVERAGE","TOT","PC_NVA","A","2018",11.49894,
"CHE","BANKLEVERAGE","TOT","PC_NVA","A","2019",9.963558,
"CHE","BANKLEVERAGE","TOT","PC_NVA","A","2020",10.62094,
