LOCATION,TIME,VALUE
CAN,2005-Q1,0.346066595
CAN,2005-Q2,0.725522707
CAN,2005-Q3,1.211374835
CAN,2005-Q4,0.988734322
CAN,2006-Q1,0.810995411
CAN,2006-Q2,0.051646385
CAN,2006-Q3,0.279245485
CAN,2006-Q4,0.398598242
CAN,2007-Q1,0.639626644
CAN,2007-Q2,0.968907263
CAN,2007-Q3,0.419854575
CAN,2007-Q4,0.113617046
CAN,2008-Q1,0.076640567
CAN,2008-Q2,0.361671897
CAN,2008-Q3,0.820044012
CAN,2008-Q4,-1.159518489
CAN,2009-Q1,-2.259686183
CAN,2009-Q2,-1.091258596
CAN,2009-Q3,0.44993852
CAN,2009-Q4,1.166157024
CAN,2010-Q1,1.206341487
CAN,2010-Q2,0.523260909
CAN,2010-Q3,0.708694922
CAN,2010-Q4,1.117505154
CAN,2011-Q1,0.755347044
CAN,2011-Q2,0.19480651
CAN,2011-Q3,1.379639562
CAN,2011-Q4,0.78751324
CAN,2012-Q1,0.064087343
CAN,2012-Q2,0.326163737
CAN,2012-Q3,0.136217106
CAN,2012-Q4,0.20678147
CAN,2013-Q1,0.897004855
CAN,2013-Q2,0.580357191
CAN,2013-Q3,0.814973402
CAN,2013-Q4,1.050559545
CAN,2014-Q1,0.163447761
CAN,2014-Q2,0.913329104
CAN,2014-Q3,0.959051308
CAN,2014-Q4,0.691975668
CAN,2015-Q1,-0.549519408
CAN,2015-Q2,-0.272172083
CAN,2015-Q3,0.353701829
CAN,2015-Q4,0.074877376
CAN,2016-Q1,0.54850084
CAN,2016-Q2,-0.491711724
CAN,2016-Q3,1.031213682
CAN,2016-Q4,0.561483087
CAN,2017-Q1,1.08691958
CAN,2017-Q2,1.023044213
CAN,2017-Q3,0.421873021
CAN,2017-Q4,0.517990679
CAN,2018-Q1,0.875239281
CAN,2018-Q2,0.785105341
CAN,2018-Q3,0.690122507
CAN,2018-Q4,0.340869542
CAN,2019-Q1,0.090640853
CAN,2019-Q2,0.990737829
CAN,2019-Q3,0.326642811
CAN,2019-Q4,0.300683754
CAN,2020-Q1,-2.157302609
CAN,2020-Q2,-11.04253725
CAN,2020-Q3,8.983958377
CAN,2020-Q4,2.192421261
CAN,2021-Q1,1.204702201
CAN,2021-Q2,-0.798903494
CAN,2021-Q3,1.335114906
CAN,2021-Q4,1.600008023
FRA,1970-Q2,1.262038455
FRA,1970-Q3,1.377238609
FRA,1970-Q4,1.570186063
FRA,1971-Q1,0.129083296
FRA,1971-Q2,1.821986785
FRA,1971-Q3,1.630601407
FRA,1971-Q4,0.856781066
FRA,1972-Q1,1.309796145
FRA,1972-Q2,0.38417729
FRA,1972-Q3,0.887960161
FRA,1972-Q4,1.660236385
FRA,1973-Q1,1.99228223
FRA,1973-Q2,1.080382169
FRA,1973-Q3,0.858845143
FRA,1973-Q4,1.278319135
FRA,1974-Q1,0.959287031
FRA,1974-Q2,0.500642661
FRA,1974-Q3,0.943450926
FRA,1974-Q4,-1.510183316
FRA,1975-Q1,-0.44990402
FRA,1975-Q2,0.252750122
FRA,1975-Q3,0.38735228
FRA,1975-Q4,1.350335463
FRA,1976-Q1,1.467728516
FRA,1976-Q2,1.192260978
FRA,1976-Q3,0.472915631
FRA,1976-Q4,1.245840306
FRA,1977-Q1,1.105448055
FRA,1977-Q2,0.434796121
FRA,1977-Q3,0.458443057
FRA,1977-Q4,0.228252482
FRA,1978-Q1,1.389138596
FRA,1978-Q2,1.662617478
FRA,1978-Q3,-0.087958221
FRA,1978-Q4,0.851110816
FRA,1979-Q1,0.860055009
FRA,1979-Q2,0.955992372
FRA,1979-Q3,1.143098761
FRA,1979-Q4,0.190206929
FRA,1980-Q1,1.167721708
FRA,1980-Q2,-0.55232668
FRA,1980-Q3,-0.08916722
FRA,1980-Q4,-0.13836713
FRA,1981-Q1,0.446159495
FRA,1981-Q2,0.652127432
FRA,1981-Q3,0.642762921
FRA,1981-Q4,0.498057813
FRA,1982-Q1,0.871261907
FRA,1982-Q2,0.642093386
FRA,1982-Q3,0.062064547
FRA,1982-Q4,0.537892582
FRA,1983-Q1,0.540321805
FRA,1983-Q2,-0.033650484
FRA,1983-Q3,0.095375131
FRA,1983-Q4,0.576321368
FRA,1984-Q1,0.616618205
FRA,1984-Q2,0.367182307
FRA,1984-Q3,0.463547567
FRA,1984-Q4,0.283695276
FRA,1985-Q1,0.132424726
FRA,1985-Q2,0.62746158
FRA,1985-Q3,0.744101866
FRA,1985-Q4,0.349782418
FRA,1986-Q1,0.337808986
FRA,1986-Q2,1.122554165
FRA,1986-Q3,0.345092025
FRA,1986-Q4,0.358506451
FRA,1987-Q1,0.237118668
FRA,1987-Q2,1.160862355
FRA,1987-Q3,0.693897488
FRA,1987-Q4,1.693836158
FRA,1988-Q1,1.224398533
FRA,1988-Q2,0.599640098
FRA,1988-Q3,1.299868549
FRA,1988-Q4,1.051116577
FRA,1989-Q1,1.272987273
FRA,1989-Q2,0.822081835
FRA,1989-Q3,1.076994611
FRA,1989-Q4,1.525535046
FRA,1990-Q1,0.503873218
FRA,1990-Q2,0.391898058
FRA,1990-Q3,0.458811149
FRA,1990-Q4,0.361656348
FRA,1991-Q1,-0.143014301
FRA,1991-Q2,0.286975658
FRA,1991-Q3,0.294460446
FRA,1991-Q4,0.4950257
FRA,1992-Q1,0.981187048
FRA,1992-Q2,-0.063443091
FRA,1992-Q3,0.021073317
FRA,1992-Q4,-0.220696484
FRA,1993-Q1,-0.553225521
FRA,1993-Q2,0.041404241
FRA,1993-Q3,0.124426616
FRA,1993-Q4,0.275571148
FRA,1994-Q1,0.727992432
FRA,1994-Q2,1.086064015
FRA,1994-Q3,0.541609465
FRA,1994-Q4,0.887409013
FRA,1995-Q1,0.57002799
FRA,1995-Q2,0.48310039
FRA,1995-Q3,0.075952251
FRA,1995-Q4,0.172533741
FRA,1996-Q1,0.624546995
FRA,1996-Q2,0.174430278
FRA,1996-Q3,0.613075776
FRA,1996-Q4,0.126997724
FRA,1997-Q1,0.302418352
FRA,1997-Q2,1.151229333
FRA,1997-Q3,0.783917676
FRA,1997-Q4,1.09327762
FRA,1998-Q1,0.838939092
FRA,1998-Q2,0.931451026
FRA,1998-Q3,0.688595506
FRA,1998-Q4,0.762769164
FRA,1999-Q1,0.506527306
FRA,1999-Q2,0.827362062
FRA,1999-Q3,1.219938382
FRA,1999-Q4,1.399672002
FRA,2000-Q1,0.910825971
FRA,2000-Q2,0.989624262
FRA,2000-Q3,0.61987286
FRA,2000-Q4,0.817254758
FRA,2001-Q1,0.544753658
FRA,2001-Q2,0.188143713
FRA,2001-Q3,0.270607469
FRA,2001-Q4,0.022954576
FRA,2002-Q1,0.373837789
FRA,2002-Q2,0.462405019
FRA,2002-Q3,0.415822968
FRA,2002-Q4,-0.048717769
FRA,2003-Q1,0.198992534
FRA,2003-Q2,-0.214248249
FRA,2003-Q3,0.66977107
FRA,2003-Q4,0.725740742
FRA,2004-Q1,0.933092814
FRA,2004-Q2,0.648202223
FRA,2004-Q3,0.25699377
FRA,2004-Q4,0.754433528
FRA,2005-Q1,0.270303852
FRA,2005-Q2,0.185066307
FRA,2005-Q3,0.497600204
FRA,2005-Q4,0.782856255
FRA,2006-Q1,0.766765232
FRA,2006-Q2,0.99993841
FRA,2006-Q3,0.011212438
FRA,2006-Q4,0.79835412
FRA,2007-Q1,0.743638776
FRA,2007-Q2,0.756162707
FRA,2007-Q3,0.357173752
FRA,2007-Q4,0.237523776
FRA,2008-Q1,0.394043108
FRA,2008-Q2,-0.427139744
FRA,2008-Q3,-0.277570152
FRA,2008-Q4,-1.451331234
FRA,2009-Q1,-1.647188808
FRA,2009-Q2,-0.098888493
FRA,2009-Q3,0.162337662
FRA,2009-Q4,0.7038384
FRA,2010-Q1,0.354464466
FRA,2010-Q2,0.512216731
FRA,2010-Q3,0.645812821
FRA,2010-Q4,0.714554998
FRA,2011-Q1,0.985524272
FRA,2011-Q2,0.030984175
FRA,2011-Q3,0.364283841
FRA,2011-Q4,0.181196808
FRA,2012-Q1,0.085615144
FRA,2012-Q2,-0.155599407
FRA,2012-Q3,0.194045856
FRA,2012-Q4,-0.071729647
FRA,2013-Q1,-0.011522761
FRA,2013-Q2,0.658195517
FRA,2013-Q3,0.014076312
FRA,2013-Q4,0.481717444
FRA,2014-Q1,0.075637032
FRA,2014-Q2,0.12242072
FRA,2014-Q3,0.498589969
FRA,2014-Q4,0.091804714
FRA,2015-Q1,0.478429004
FRA,2015-Q2,0.010142642
FRA,2015-Q3,0.334120077
FRA,2015-Q4,0.150514949
FRA,2016-Q1,0.632533934
FRA,2016-Q2,-0.163932035
FRA,2016-Q3,0.190867929
FRA,2016-Q4,0.542344826
FRA,2017-Q1,0.817741547
FRA,2017-Q2,0.810209539
FRA,2017-Q3,0.640460704
FRA,2017-Q4,0.846090576
FRA,2018-Q1,0.028651935
FRA,2018-Q2,0.342670369
FRA,2018-Q3,0.416980438
FRA,2018-Q4,0.721497198
FRA,2019-Q1,0.639795819
FRA,2019-Q2,0.52165864
FRA,2019-Q3,0.120324174
FRA,2019-Q4,-0.388916811
FRA,2020-Q1,-5.691945706
FRA,2020-Q2,-13.4752883
FRA,2020-Q3,18.61954958
FRA,2020-Q4,-1.100713123
FRA,2021-Q1,0.143243873
FRA,2021-Q2,1.334612747
FRA,2021-Q3,3.149931807
FRA,2021-Q4,0.71059852
GBR,1970-Q2,2.361106726
GBR,1970-Q3,0.993702609
GBR,1970-Q4,0.87143308
GBR,1971-Q1,-0.49502952
GBR,1971-Q2,1.793203475
GBR,1971-Q3,1.77655997
GBR,1971-Q4,0.385234788
GBR,1972-Q1,0.113615307
GBR,1972-Q2,2.643794049
GBR,1972-Q3,0.270476751
GBR,1972-Q4,1.554122162
GBR,1973-Q1,4.964747219
GBR,1973-Q2,0.134075038
GBR,1973-Q3,-0.944805785
GBR,1973-Q4,-0.436401722
GBR,1974-Q1,-2.737780016
GBR,1974-Q2,1.429145887
GBR,1974-Q3,0.623390827
GBR,1974-Q4,-1.463229067
